Crash_ID,Crash_Fatal_Fl,Cmv_Involv_Fl,Schl_Bus_Fl,Rr_Relat_Fl,Medical_Advisory_Fl,Amend_Supp_Fl,Active_School_Zone_Fl,Crash_Date,Crash_Time,Case_ID,Local_Use,Rpt_CRIS_Cnty_ID,Rpt_City_ID,Rpt_Outside_City_Limit_Fl,Thousand_Damage_Fl,Rpt_Latitude,Rpt_Longitude,Rpt_Rdwy_Sys_ID,Rpt_Hwy_Num,Rpt_Hwy_Sfx,Rpt_Road_Part_ID,Rpt_Block_Num,Rpt_Street_Pfx,Rpt_Street_Name,Rpt_Street_Sfx,Private_Dr_Fl,Toll_Road_Fl,Crash_Speed_Limit,Road_Constr_Zone_Fl,Road_Constr_Zone_Wrkr_Fl,Rpt_Street_Desc,At_Intrsct_Fl,Rpt_Sec_Rdwy_Sys_ID,Rpt_Sec_Hwy_Num,Rpt_Sec_Hwy_Sfx,Rpt_Sec_Road_Part_ID,Rpt_Sec_Block_Num,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Ref_Mark_Offset_Amt,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Nbr,Rpt_Sec_Street_Desc,Rpt_CrossingNumber,Wthr_Cond_ID,Light_Cond_ID,Entr_Road_ID,Road_Type_ID,Road_Algn_ID,Surf_Cond_ID,Traffic_Cntl_ID,Investigat_Notify_Time,Investigat_Notify_Meth,Investigat_Arrv_Time,Report_Date,Investigat_Comp_Fl,ORI_Number,Investigat_Agency_ID,Investigat_Area_ID,Investigat_District_ID,Investigat_Region_ID,Bridge_Detail_ID,Harm_Evnt_ID,Intrsct_Relat_ID,FHE_Collsn_ID,Obj_Struck_ID,Othr_Factr_ID,Road_Part_Adj_ID,Road_Cls_ID,Road_Relat_ID,Phys_Featr_1_ID,Phys_Featr_2_ID,Cnty_ID,City_ID,Latitude,Longitude,Hwy_Sys,Hwy_Nbr,Hwy_Sfx,Dfo,Street_Name,Street_Nbr,Control,Section,Milepoint,Ref_Mark_Nbr,Ref_Mark_Displ,Hwy_Sys_2,Hwy_Nbr_2,Hwy_Sfx_2,Street_Name_2,Street_Nbr_2,Control_2,Section_2,Milepoint_2,Txdot_Rptable_Fl,Onsys_Fl,Rural_Fl,Crash_Sev_ID,Pop_Group_ID,Located_Fl,Day_of_Week,Hwy_Dsgn_Lane_ID,Hwy_Dsgn_Hrt_ID,Hp_Shldr_Left,Hp_Shldr_Right,Hp_Median_Width,Base_Type_ID,Nbr_Of_Lane,Row_Width_Usual,Roadbed_Width,Surf_Width,Surf_Type_ID,Curb_Type_Left_ID,Curb_Type_Right_ID,Shldr_Type_Left_ID,Shldr_Width_Left,Shldr_Use_Left_ID,Shldr_Type_Right_ID,Shldr_Width_Right,Shldr_Use_Right_ID,Median_Type_ID,Median_Width,Rural_Urban_Type_ID,Func_Sys_ID,Adt_Curnt_Amt,Adt_Curnt_Year,Adt_Adj_Curnt_Amt,Pct_Single_Trk_Adt,Pct_Combo_Trk_Adt,Trk_Aadt_Pct,Curve_Type_ID,Curve_Lngth,Cd_Degr,Delta_Left_Right_ID,Dd_Degr,Feature_Crossed,Structure_Number,I_R_Min_Vert_Clear,Approach_Width,Bridge_Median_ID,Bridge_Loading_Type_ID,Bridge_Loading_In_1000_Lbs,Bridge_Srvc_Type_On_ID,Bridge_Srvc_Type_Under_ID,Culvert_Type_ID,Roadway_Width,Deck_Width,Bridge_Dir_Of_Traffic_ID,Bridge_Rte_Struct_Func_ID,Bridge_IR_Struct_Func_ID,CrossingNumber,RRCo,Poscrossing_ID,WDCode_ID,Standstop,Yield,Incap_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt,MPO_ID,Investigat_Service_ID,Investigat_DA_ID,Investigator_Narrative
14533369,N,Y,N,N,N,N,N,7/2/2015,2:19 PM,15-183166,WSRC/48,71,136,N,Y,,,19,,,1,7900,,ARTCRAFT,,N,N,-1,N,N,,Y,19,,,1,7900,S,DESSERT,,,,,,,,11,1,4,2,1,1,5,2:21 PM,DISPATCHED,2:29 PM,7/2/15,Y,TX0710200,1259,,,,8,2,2,25,64,54,1,2,1,21,21,71,136,31.88301972,-106.5826586,SH,178,,2.779,SH0178,,3592,1,2.778,12,0.793,,,,S DESERT BLVD,,,,,Y,Y,N,5,9,Y,THU,3,0,12,10,39,2,6,220,116,72,3,1,1,2,24,5,2,20,5,1,15,4,14,15561,2014,15561,3.8,2.1,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,611,,
14533401,N,Y,N,N,N,N,N,7/10/2015,8:26 PM,15-192154,WSRC/47,71,136,N,Y,,,1,16,,1,,,I 10,,N,N,60,N,N,,N,19,,,1,,,EXECUTIVE CENTER,,,,,,,,12,4,0,2,1,1,11,5:15 PM,WALK-IN,5:15 PM,7/11/15,N,TX0710200,1259,,,,8,2,4,21,64,25,1,1,1,21,21,71,136,31.79271587,-106.519852,IH,10,,16.025,IH0010,,2121,2,16.714,16,-0.08,,,,N/A,,,,,Y,Y,N,5,9,Y,FRI,5,0,10,10,42,2,6,450,112,72,5,0,0,2,20,5,2,20,5,2,22,4,11,127757,2014,127757,2.1,4.9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,66,611,,
14533665,N,Y,N,N,N,N,N,7/7/2015,9:00 AM,15-188062,,71,136,N,N,,,1,10,H,1,MP25,,IH 10 EAST,,N,N,60,N,N,,N,19,,,1,1000,,GERONIMO,,,,,,,,11,1,0,2,6,1,20,9:08 AM,DISPATCHED,9:21 AM,7/7/15,N,TX0710200,1259,,,,8,2,4,21,64,9,1,1,1,21,21,71,136,31.7815214,-106.4077366,IH,10,,24.632,IH0010,,2121,3,25.362,25,-0.352,,,,N/A,,,,,N,Y,N,5,9,Y,TUE,5,0,10,10,42,8,8,300,138,96,5,0,1,2,20,5,2,20,5,2,22,4,11,148528,2014,148528,3.2,4.6,7.8,1,101,3,1,16,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,66,915,,
14533933,N,Y,N,N,N,Y,N,7/14/2015,3:49 PM,15-195150,,71,136,N,Y,,,19,,,1,900,,HAWKINS,BLVD,N,N,35,N,N,"4-LANE, 2-WAY (N-S), MARKED ROAD",N,19,,,1,7100,,GATEWAY EAST,,,,,,"3-LANE, 1-WAY EAST BOUND",,11,1,2,,2,1,5,3:51 PM,DISPATCHED,4:02 PM,7/30/15,N,TX0710200,1259,,,,8,2,2,35,64,54,1,5,1,21,21,71,136,31.77115628,-106.3774503,,,,,HAWKINS BLVD,1096,,,,,,,,,GATEWAY BLVD E,,,,,Y,N,N,5,9,Y,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,515,,
14534439,N,Y,N,N,N,N,N,7/13/2015,12:40 PM,15-194125,PHRC/72,71,136,N,Y,,,19,,,1,9300,,VISCOUNT,,N,N,35,N,N,NORMAL,Y,19,,,1,9200,,MONTWOOD,,,,,,NORMAL,,11,1,0,,1,1,5,12:42 PM,DISPATCHED,12:59 PM,7/13/15,Y,TX0710200,1259,,,,8,2,2,12,26,38,1,5,1,21,21,71,136,31.77267484,-106.3662504,,,,,VISCOUNT BLVD,,,,,,,,,,MONTWOOD DR,,,,,Y,N,N,3,9,Y,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,4,0,2,0,66,1206,,
14535641,N,Y,N,N,N,N,N,7/7/2015,7:23 PM,15-188243,WSRC/42,71,136,N,Y,,,1,10,,1,100,,SCHUSTER,,N,N,60,N,N,PUBLIC ROADWAY,N,19,,,1,100,,PORFIRIO DIAZ,,,,,,PUBLIC ROADWAY,,11,1,0,2,4,2,1,7:23 PM,DISPATCHED,7:35 PM,7/8/15,Y,TX0710200,1259,,,,8,9,4,1,3,1,1,1,1,21,21,71,136,31.76650813,-106.5079901,IH,10,,18.003,IH0010,,2121,2,18.568,18,-0.22,,,,N/A,,,,,Y,Y,N,5,9,Y,TUE,5,0,10,10,42,2,8,400,136,96,5,0,0,2,20,5,2,20,5,2,22,4,11,131702,2014,131702,2.1,4.9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0,0,0,66,611,,
14536763,N,Y,N,N,N,N,N,7/15/2015,11:31 AM,15-196117,PHRC/73,71,136,N,Y,,,19,,,1,10700,,GATEWAY WEST,,N,N,45,N,N,THREE WESTBOUND LANES,N,19,,,1,1100,N,YARBROUGH,DR,,,,,FOUR LANE NORTH AND SOUTHBOUND,,11,1,0,,2,1,20,12:25 PM,DISPATCHED,12:34 PM,7/15/15,Y,TX0710200,1259,,,,8,2,4,21,64,9,1,5,1,21,21,71,136,31.74442629,-106.3314615,,,,,GATEWAY BLVD W,11105,,,,,,,,,N/A,,,,,Y,N,N,5,9,Y,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,1206,,
14536768,N,Y,N,N,N,N,N,7/13/2015,12:00 PM,15-194117,PHRC/91,71,136,N,Y,,,1,35,M,1,M35,W,I 10,FWY,N,N,60,N,N,PUBLIC ROADWAY,N,19,,,1,300,,BILL BURNETT,DR,,,,,PUBLIC ROADWAY,,11,1,0,2,1,1,11,12:00 PM,DISPATCHED,12:25 PM,7/15/15,Y,TX0710200,1259,,,,8,2,4,21,64,9,1,1,1,21,21,71,136,31.69392319,-106.2758945,IH,10,,34.645,IH0010,,2121,4,35.494,35,-0.348,,,,N/A,,,,,Y,Y,N,5,9,Y,MON,5,0,6,10,78,8,4,350,80,48,5,0,0,2,12,5,2,20,5,,66,4,11,27092,2014,27092,3.4,13.5,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,1206,,
14537186,N,Y,N,N,N,N,N,7/13/2015,12:24 PM,15-194115,CRCC/57,71,136,N,Y,,,19,,,1,4800,,PERSHING,,N,N,35,N,N,,Y,19,,,1,4800,,DYER,,,,,,,,11,1,4,3,1,1,5,12:24 PM,DISPATCHED,12:24 PM,7/13/15,Y,TX0710200,1259,,,,8,7,1,1,27,54,1,2,1,21,21,71,136,31.79818675,-106.4440164,SL,478,,2.177,SL0478,4808,167,2,6,22,0.233,,,,DYER ST,,,,,Y,Y,N,5,9,Y,MON,2,0,0,0,0,9,4,100,40,40,6,1,1,1,0,0,1,0,0,0,0,4,14,5138,2014,5138,6.9,6.8,13.7,1,105,7,1,41,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,66,339,,
14537773,N,Y,N,N,N,N,N,7/10/2015,9:37 AM,15-191074,,71,136,N,Y,,,19,,,1,8400,,GATEWAY EAST,,N,N,55,N,N,"3 LANE, ONE WAY",N,19,,,1,1200,N,LEE TREVINO,,,,,,"6 LANE, N AND S BOUND",,11,1,3,2,1,1,5,9:39 AM,DISPATCHED,9:48 AM,7/10/15,Y,TX0710200,1259,,,,8,2,2,22,64,42,1,1,1,21,21,71,136,31.73978028,-106.3248491,IH,10,,30.379,IH0010,,2121,3,31.15,30,0.4,,,,N LEE TREVINO DR,,,,,Y,Y,N,3,9,Y,FRI,5,0,10,10,43,8,6,300,112,72,5,0,1,2,20,5,2,20,5,,23,4,11,72904,2014,72904,3.4,13.5,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,1,0,66,1206,,
14537855,N,Y,N,N,N,N,N,7/8/2015,4:00 PM,15-189186,MVRC/85,71,136,N,Y,,,19,,,1,8300,,GATEWAY EAST,,N,N,45,N,N,BLACKTOP,N,19,,,1,1200,,LEE TREVINO,,,,,,BLACKTOP,,11,1,0,2,1,1,1,4:01 PM,DISPATCHED,4:08 PM,7/9/15,N,TX0710200,1259,,,,8,9,3,1,3,42,1,1,1,32,21,71,136,31.74207437,-106.3282523,IH,10,,30.124,IH0010,11176,2121,3,30.897,30,0.145,,,,N/A,,,,,Y,Y,N,5,9,Y,WED,5,0,10,10,42,8,6,300,113,74,5,0,1,2,19,5,2,20,5,,23,4,11,131071,2014,131071,2.3,5.2,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,66,915,,
14539258,N,Y,N,N,N,N,N,7/15/2015,4:08 PM,15-196202,PHRC/91,71,136,N,Y,,,19,,,1,1400,,JOE BATTLE,BLVD,N,N,55,N,N,,Y,19,,,1,12200,,PELLICANO,DR,,,,,,,12,1,0,2,1,1,20,4:44 PM,DISPATCHED,5:04 PM,7/15/15,Y,TX0710200,1259,,,,8,2,1,24,64,54,1,2,1,21,21,71,136,31.72657733,-106.2673384,SL,375,,30.832,SL0375,1400,2552,3,10.235,42,0.373,IH,10,,IH0010,,,,,Y,Y,N,5,9,Y,WED,5,0,22,10,34,8,4,400,112,48,5,1,1,2,32,5,2,32,5,2,2,4,12,46455,2014,46455,2.1,3.9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,66,1206,,
14539399,N,Y,N,N,N,N,N,7/6/2015,11:16 AM,15-187063,,71,136,N,Y,,,1,32,,1,,,I 10,HWY,N,N,60,Y,N,,N,1,32,,1,,,I 10,HWY,,,,,,,11,1,98,2,1,1,20,11:38 AM,DISPATCHED,11:52 AM,7/6/15,Y,TX0710200,1259,,,,8,2,4,21,64,49,1,1,1,21,21,71,136,31.72830114,-106.3128567,IH,10,,31.436,IH0010,,2121,3,32.17,31,0.434,,,,N/A,,,,,Y,Y,N,5,9,Y,MON,5,0,22,10,54,8,5,300,113,62,5,0,1,2,31,5,2,20,5,,23,4,11,72904,2014,72904,3.4,13.5,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,915,,
14539401,N,Y,N,N,N,N,N,7/14/2015,1:34 PM,15-195110,MVRC/87,71,136,N,N,,,19,,,1,1200,N,ZARAGOZA,,N,N,45,N,N,,N,19,,,1,8900,,CASTNER,,,,,,,,11,1,0,3,1,1,20,1:35 PM,DISPATCHED,1:39 PM,7/14/15,Y,TX0710200,1259,,,,8,2,4,20,64,54,1,3,1,21,21,71,136,31.71763119,-106.3069283,FM,659,,8.809,FM0659,1187,1046,1,8.899,330,0.828,,,,N/A,,,,,Y,Y,N,3,9,Y,TUE,2,0,0,0,0,2,4,100,68,48,4,1,1,1,0,0,1,0,0,0,0,4,14,26633,2014,26633,1.9,10.6,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,66,915,,
14539403,N,Y,N,N,N,N,N,7/15/2015,1:10 PM,15-196134,MVRC/81,71,136,N,Y,,,19,,,1,6900,,GATEWAY EAST,,N,N,45,Y,N,,N,19,,,1,1000,,HUMBLE,,,,,,,,11,1,98,2,1,1,1,1:13 PM,DISPATCHED,1:24 PM,7/15/15,Y,TX0710200,1259,,,,8,2,3,13,64,49,1,1,1,32,21,71,136,31.77582785,-106.386698,IH,10,,25.977,IH0010,7258,2121,3,26.741,26,-0.001,,,,N/A,,,,,Y,Y,N,5,9,Y,WED,5,0,10,10,42,8,9,300,148,108,5,0,1,2,20,5,2,20,5,2,22,4,11,112304,2014,112304,2.3,5.2,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,915,,
14539406,N,Y,N,N,N,N,N,7/14/2015,10:00 AM,15-195083,,71,136,N,Y,,,1,10,,1,MM 31,,I 10 EAST,,N,N,60,Y,Y,"ONE WAY, 3 LANES",N,11,375,,4,34,,EXIT 34A,,,,,,EXIT RAMP,,11,1,98,2,1,1,20,11:30 AM,DISPATCHED,11:58 AM,7/16/15,N,TX0710200,1259,,,,8,8,4,1,98,49,1,1,1,21,21,71,136,31.7019023,-106.2849071,IH,10,,33.883,IH0010,,2121,4,34.716,34,-0.131,,,,N/A,,,,,Y,Y,N,5,9,Y,TUE,5,0,6,10,56,8,4,350,80,48,5,0,0,2,12,5,2,20,5,,44,4,11,70349,2014,70349,3.4,13.5,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,0,66,915,,
14539412,N,Y,N,N,N,N,N,7/13/2015,10:14 AM,15-194084,MVRC/86,71,136,N,Y,,,19,,,1,700,N,AMERICAS,AVE,N,N,40,N,N,BLACK TOP,Y,19,,,1,9600,,NORTH LOOP,DR,,,,,BLACK TOP,,11,1,0,2,1,1,5,10:19 AM,DISPATCHED,10:26 AM,7/13/15,Y,TX0710200,1259,,,,8,2,2,27,64,38,1,3,1,21,21,71,136,31.68675804,-106.2984924,FM,76,,8.215,FM0076,,674,1,8.411,352,0.416,SL,375,,SL0375,,2552,3,13.631,Y,Y,N,5,9,Y,MON,3,0,0,11,18,9,4,120,70,48,5,1,1,1,0,0,2,22,5,1,18,4,14,20867,2014,20867,1.3,1.9,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,66,915,,
14539504,N,Y,N,N,N,N,N,7/15/2015,1:30 PM,15-196140,CRCC/54,71,136,N,Y,,,19,,,1,6200,,GATEWAY WEST,,N,N,45,N,N,PUBLIC ROADWAY,N,19,,,1,1100,,GERONIMO,,,,,,PUBLIC ROADWAY,,11,1,0,2,1,1,20,1:39 PM,DISPATCHED,1:42 PM,7/15/15,Y,TX0710200,1259,,,,8,2,4,21,64,9,1,1,1,21,21,71,136,31.78174677,-106.4061364,IH,10,,24.727,IH0010,,2121,3,25.461,25,-0.257,,,,N/A,,,,,Y,Y,N,5,9,Y,WED,5,0,10,10,42,8,8,300,138,96,5,0,1,2,20,5,2,20,5,2,22,4,11,148528,2014,148528,3.2,4.6,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,339,,
14539756,N,Y,N,N,N,N,N,7/17/2015,9:22 PM,15-198279,,71,136,N,Y,,,19,,,1,200,N,OREGON,,N,N,30,N,N,2 WAY / DIVIDED UNPROTECTED MEDIAN,N,19,,,1,100,,TEXAS,CT,,,,,DEAD END STREET,,11,4,98,,1,1,11,9:22 PM,DISPATCHED,9:33 PM,7/17/15,Y,TX0710200,1259,,,,8,4,4,1,64,9,1,5,1,21,21,71,136,31.75830158,-106.4880363,,,,,N OREGON ST,194,,,,,,,,,N/A,,,,,Y,N,N,5,9,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,66,339,,
14540519,N,Y,N,N,N,N,N,7/11/2015,11:24 AM,15-192112,,71,136,N,Y,,,1,18,,1,18,,INTERSTATE 10,HWY,N,N,65,N,N,HIGHWAY,N,19,,,7,2200,,PORFIRIO DIAZ,,,,,,,,11,1,0,2,4,1,11,11:39 AM,DISPATCHED,11:54 AM,7/11/15,Y,TX0710200,1259,,,,8,2,4,21,64,54,1,1,1,21,21,71,136,31.75895156,-106.499381,IH,10,,18.762,IH0010,,2121,2,19.316,19,-0.45,,,,N/A,,,,,Y,Y,N,5,9,Y,SAT,5,0,10,10,42,3,8,400,136,96,5,0,0,2,20,5,2,20,5,2,22,4,11,126578,2014,126578,2.1,4.9,7,1,620,0,1,18,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,66,611,,
14540632,N,Y,N,N,N,N,N,7/18/2015,11:50 AM,15-199130,WSRC/41,71,136,N,Y,,,1,10,,1,MP16,E,NOT REPORTED,ST,N,N,60,Y,N,3 LANE 1 WAY ROADWAY,N,19,,,1,700,,EXECUTIVE CENTER,,,,,,4 LANE 2 WAY ROADWAY,,11,1,0,2,1,1,11,1:15 PM,DISPATCHED,1:30 PM,7/19/15,Y,TX0710200,1259,,,,8,2,4,21,64,49,1,1,1,21,21,71,136,31.80045603,-106.520062,IH,10,,15.492,IH0010,,2121,2,16.228,15,0.475,,,,N/A,,,,,Y,Y,N,5,9,Y,SAT,5,0,10,10,42,2,6,400,112,72,5,0,0,2,20,5,2,20,5,2,22,4,11,127757,2014,127757,2.1,4.9,7,1,336,1,2,22,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,339,,
14541005,N,Y,N,N,N,N,N,7/15/2015,3:16 PM,15-196183,MVRC/86,71,136,N,Y,,,17,,,7,201,S,AMERICAS,,Y,N,5,N,N,,N,19,,,1,200,S,AMERICAS,,,,,,,,11,1,98,,1,1,17,3:18 PM,DISPATCHED,3:31 PM,7/15/15,Y,TX0710200,1259,,,,8,2,4,11,64,3,7,9,5,33,21,71,136,,,,,,,S AMERICAS,,,,,,,,,,N/A,,,,,N,N,N,5,9,N,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,,915,,
14543169,N,Y,N,N,N,N,N,7/6/2015,2:25 PM,2015-06715,,71,136,N,Y,,,3,20,,1,9500,,ALAMEDA,DR,N,N,45,N,N,,Y,19,,,1,200,,IVEY,RD,,,,,,,11,1,0,3,1,1,8,2:25 PM,ROLLED UP TO CALL,2:25 PM,7/6/15,Y,TX0710000,1260,,,,8,2,1,10,64,54,1,2,1,21,21,71,136,31.67862182,-106.3113151,SH,20,,33.485,SH0020,9601,2,2,33.551,342,-0.313,,,,IVEY RD,,,,,Y,Y,N,3,9,Y,MON,2,0,6,6,0,2,4,80,60,48,4,0,0,2,6,5,2,6,5,0,0,4,14,10130,2014,10130,1.3,1.9,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,2,0,66,339,,
14543286,N,Y,N,N,N,N,N,7/11/2015,11:51 PM,15-193002,MVRC/87,71,136,N,Y,,,19,,,1,1200,N,ZARAGOZA,RD,N,N,45,N,N,TWO WAY ROADWAY,Y,19,,,1,8900,E,GATEWAY,RD,,,,,ONE WAY ROADWAY,,11,4,2,2,1,1,5,11:55 PM,DISPATCHED,11:55 PM,7/13/15,Y,TX0710200,1259,,,,8,2,2,22,64,38,1,1,1,21,21,71,136,31.72051811,-106.3047867,IH,10,,32.151,IH0010,,2121,3,32.86,32,0.112,FM,659,,FM0659,,1046,1,8.669,Y,Y,N,3,9,Y,SAT,5,0,6,10,35,8,4,300,80,48,5,0,0,2,12,5,2,20,5,,23,4,11,72904,2014,72904,3.4,13.5,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,9,0,1,0,66,915,,
14543374,N,Y,N,N,N,N,N,7/6/2015,11:08 PM,2015-070014,,71,16,N,Y,,,19,,,7,3000,,MOUNTAIN PASS,BLVD,Y,N,35,N,N,IN THE BACK PARKING LOT OF THE FLYING J,N,19,,,4,9000,N,DESERT,BLVD,,,,,,,11,4,0,,7,1,1,11:08 PM,FLAGGED DOWN,11:08 PM,7/9/15,Y,TX0710100,47,,,53,8,4,4,1,64,54,7,9,5,33,21,71,16,,,,,,,MOUNTAIN PASS BLVD,,,,,,,,,,N/A,,,,,N,N,N,5,4,N,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,0,,35,17,
14543782,N,Y,N,N,N,N,N,7/13/2015,9:50 PM,2015-001509,,71,403,N,Y,,,3,1281,,1,1200,,HORIZON,BLVD,N,N,45,N,N,ASPHALT,Y,1,10,,2,11600,,GATEWAY EAST,,,,,,ASPHALT,,12,4,4,2,1,1,5,10:01 PM,DISPATCHED,10:25 PM,7/14/15,Y,TX0711600,2139,,,,8,2,2,24,64,54,2,1,1,21,21,71,1635,31.65973282,-106.2398758,IH,10,,37.814,IH0010,,2121,4,38.712,38,-0.138,FM,1281,,FM1281,,3451,1,2.739,Y,Y,Y,5,0,Y,MON,5,0,6,10,56,8,4,450,80,48,5,0,0,2,12,5,2,20,5,,44,4,11,30464,2014,30464,3.4,13.5,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,23,,
14546047,N,Y,N,N,N,N,N,7/9/2015,9:28 PM,15-190278,PHRC/91,71,136,N,Y,,,1,10,,1,32 MM,,INTERSTATE 10,,N,N,60,Y,N,,N,11,375,,1,375,,LOOP 375,,,,,,,,11,4,0,2,1,1,1,9:30 PM,DISPATCHED,9:36 PM,7/10/15,Y,TX0710200,1259,,,,8,2,4,22,64,49,1,1,1,21,21,71,136,31.70672491,-106.2903718,IH,10,,33.422,IH0010,,2121,4,34.245,33,0.39,,,,N/A,,,,,Y,Y,N,5,9,Y,THU,5,0,6,10,56,8,4,350,80,48,5,0,0,2,12,5,2,20,5,,44,4,11,70349,2014,70349,3.4,13.5,16.9,1,91,0,1,2,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0,0,0,66,1206,,
14546049,N,Y,N,N,N,N,N,7/17/2015,2:16 PM,15-198164,PHRC/93,71,136,N,Y,,,19,,,1,12700,,MONTANA,AVE,N,N,55,N,N,,N,19,,,1,4400,,RICH BEEM,,,,,,,,11,1,0,2,1,1,1,2:20 PM,DISPATCHED,2:25 PM,7/18/15,Y,TX0710200,1259,,,,8,2,4,14,64,54,1,2,1,14,21,71,136,31.80904889,-106.2485722,US,62,,15.477,US0062,,374,2,22.763,34,-0.351,,,,N/A,,,,,Y,Y,N,5,9,Y,FRI,3,0,6,10,82,2,4,200,80,48,4,0,0,2,12,5,2,20,5,2,70,4,14,15502,2014,15502,5.7,14.8,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,66,1206,,
14547590,N,Y,N,N,N,N,N,7/13/2015,3:11 PM,2015-001505,,71,403,N,Y,,,2,20,,1,10700,E,ALAMEDA,HWY,N,N,55,N,N,BLACK TOP,Y,19,,,1,100,S,PLACE,RD,,,,,BLACK TOP BRIDGE,,11,1,98,3,1,1,2,2:49 PM,DISPATCHED,2:56 PM,7/13/15,Y,TX0711600,2139,,,,8,2,1,23,64,54,1,2,1,21,21,71,403,31.64449803,-106.2819614,SH,20,,36.398,SH0020,10701,2,2,36.463,344,0.499,,,,PLACE RD,,,,,Y,Y,N,5,6,Y,MON,2,0,2,2,0,2,4,80,54,50,4,0,0,3,2,5,3,2,5,0,0,4,14,16981,2014,16981,1.3,1.9,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,66,23,,
14548640,N,Y,N,N,N,N,N,7/22/2015,6:20 AM,15-203044,MVRC/87,71,136,N,N,,,19,,,1,9000,,GATEWAY EAST,BLVD,N,N,45,N,N,ONE WAY ROADWAY,Y,19,,,1,1000,N,ZARAGOZA,RD,,,,,2 WAY ROADWAY,,11,1,98,3,1,1,20,6:31 AM,DISPATCHED,6:40 AM,7/22/15,Y,TX0710200,1259,,,,8,2,1,24,64,54,1,3,1,21,21,71,136,31.72022333,-106.3050014,FM,659,,8.599,FM0659,,1046,1,8.692,330,0.618,,,,GATEWAY BLVD E,,,,,N,Y,N,5,9,Y,WED,2,0,0,0,0,2,4,100,68,48,4,1,1,1,0,0,1,0,0,0,0,4,14,26633,2014,26633,1.9,10.6,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,6,0,0,0,66,1206,,
